"1998/99","153606","G500",1,"E"
"1998/99","153630","G500",2,"E"
"1998/99","153644","G500",2,"E"
"1998/99","153645","G500",2,"E"
"1998/99","153654","G500",1,"E"
"1998/99","153656","G500",1,"W"
"1998/99","153681","G500",2,"W"
"1998/99","153685","F800",1,"E"
"1998/99","153754","G500",1,"E"
"1998/99","153948","G500",2,"E"
"1998/99","153989","G500",2,"W"
"1998/99","153992","G500",1,"E"
"1998/99","154114","G500",1,"E"
"1998/99","154119","G500",1,"E"
"1998/99","154140","F800",1,"E"
"1998/99","154158","G500",1,"E"
"1998/99","154185","G500",1,"E"
"1998/99","154187","F800",1,"E"
"1998/99","154199","F800",1,"E"
"1998/99","154208","F800",1,"E"
"1998/99","154210","F800",1,"E"
"1998/99","154216","G500",1,"E"
"1998/99","154225","G500",1,"E"
"1998/99","154248","G500",1,"E"
"1998/99","154262","F800",1,"E"
"1998/99","154279","F800",1,"E"
"1998/99","154296","F800",1,"E"
"1998/99","154304","G500",1,"W"
"1998/99","154309","F800",1,"E"
"1998/99","154312","F800",1,"E"
"1998/99","154317","G500",1,"E"
"1998/99","154326","F800",1,"E"
"1998/99","154330","G500",1,"E"
"1998/99","154340","F800",1,"E"
"1998/99","154342","F800",1,"E"
"1998/99","154361","F800",1,"E"
"1998/99","154388","F800",1,"E"
"1998/99","154402","F800",1,"E"
"1998/99","154413","G500",1,"E"
"1998/99","154416","G500",1,"E"
"1998/99","154437","G500",1,"E"
"1998/99","154453","F800",1,"E"
"1998/99","154454","G500",1,"E"
"1998/99","154465","F800",1,"E"
"1998/99","154468","G500",1,"E"
"1998/99","154472","F800",1,"E"
"1998/99","154477","G500",1,"E"
"1998/99","154485","F800",1,"E"
"1998/99","154486","F800",1,"E"
"1998/99","154501","F800",1,"E"
"1998/99","154558","G500",1,"E"
"1998/99","154633","F800",1,"E"
"1998/99","154655","G500",1,"E"
"1998/99","154671","F800",1,"E"
"1998/99","154674","F800",1,"E"
"1998/99","154703","Q5G5",1,"W"
"1998/99","154709","G500",1,"W"
"1998/99","154720","G500",1,"E"
"1998/99","154739","F800",1,"E"
"1998/99","154744","G500",1,"E"
"1998/99","154748","F800",1,"E"
"1998/99","154753","F800",1,"E"
"1998/99","154773","F800",1,"E"
"1998/99","154801","G500",1,"E"
"1998/99","154810","G500",1,"E"
"1998/99","154830","F800",1,"E"
"1998/99","154833","G500",1,"E"
"1998/99","154851","G500",1,"E"
"1998/99","154910","F800",1,"E"
"1998/99","154938","G500",1,"E"
"1998/99","154951","G500",1,"W"
"1998/99","154972","F800",1,"E"
"1998/99","154977","F800",1,"E"
"1998/99","154992","G500",1,"W"
"1998/99","155010","G500",1,"E"
"1998/99","155016","G500",1,"E"
"1998/99","155044","F800",1,"E"
"1998/99","155072","F800",1,"E"
"1998/99","155091","F800",1,"E"
"1998/99","155102","F800",1,"E"
"1998/99","155126","F1G5",1,"E"
"1998/99","155240","F800",1,"E"
"1998/99","155288","F800",1,"W"
"1998/99","155294","F800",1,"E"
"1998/99","155311","F800",1,"E"
"1998/99","155315","F800",1,"E"
"1998/99","155339","F800",1,"E"
"1998/99","155357","F800",1,"E"
"1998/99","155422","G500",2,"W"
"1998/99","155425","R8G5",1,"E"
"1998/99","155441","F800",1,"E"
"1998/99","155442","F800",1,"E"
"1998/99","155476","F800",1,"E"
"1998/99","155480","G500",1,"E"
"1998/99","155572","G500",1,"E"
"1998/99","155588","F800",1,"E"
"1998/99","155603","G500",1,"E"
"1998/99","155643","G500",1,"E"
"1998/99","155670","F1G5",1,"E"
"1998/99","155680","G500",1,"E"
"1998/99","155699","F800",1,"E"
"1998/99","155703","G500",1,"E"
"1998/99","155718","F800",1,"E"
"1998/99","155925","G500",1,"E"
"1998/99","155928","F800",1,"S"
"1998/99","157196","G500",1,"E"
"1999/00","134743","F800",3,"E"
"1999/00","138271","F800",3,"E"
"1999/00","140152","F800",2,"E"
"1999/00","140694","F1G5",2,"E"
"1999/00","140837","F800",3,"E"
"1999/00","145162","F800",3,"E"
"1999/00","145183","F800",3,"E"
"1999/00","145188","F800",3,"E"
"1999/00","145196","F800",3,"E"
"1999/00","145217","F800",3,"E"
"1999/00","145229","F800",3,"E"
"1999/00","145233","F800",3,"E"
"1999/00","145289","F800",3,"E"
"1999/00","145317","F800",3,"E"
"1999/00","145332","F800",3,"E"
"1999/00","145337","F800",3,"E"
"1999/00","145513","F800",3,"E"
"1999/00","145546","F800",3,"E"
"1999/00","146669","F800",3,"E"
"1999/00","147054","F800",3,"E"
"1999/00","147073","F800",3,"E"
"1999/00","147076","F800",3,"E"
"1999/00","147097","F800",3,"E"
"1999/00","147099","F800",3,"E"
"1999/00","147133","F800",3,"E"
"1999/00","147134","F800",3,"E"
"1999/00","147139","F800",3,"E"
"1999/00","147147","F800",3,"E"
"1999/00","147201","F800",3,"E"
"1999/00","147209","F800",3,"E"
"1999/00","147238","F800",3,"E"
"1999/00","147268","F800",3,"E"
"1999/00","147279","F800",3,"E"
"1999/00","147287","F800",3,"E"
"1999/00","147297","F800",2,"ER"
"1999/00","147351","F800",3,"E"
"1999/00","147369","F800",3,"E"
"1999/00","147370","F800",3,"E"
"1999/00","147371","F800",3,"E"
"1999/00","147422","F800",3,"E"
"1999/00","147552","F800",3,"E"
"1999/00","147554","F800",3,"E"
"1999/00","147565","F800",3,"E"
"1999/00","147580","F800",3,"E"
"1999/00","147596","F800",3,"E"
"1999/00","147615","F800",2,"E"
"1999/00","147617","F800",2,"E"
"1999/00","147622","F800",2,"E"
"1999/00","147636","F800",3,"E"
"1999/00","147649","F800",2,"E"
"1999/00","147655","F800",3,"E"
"1999/00","147656","F800",3,"E"
"1999/00","147670","F800",2,"E"
"1999/00","147741","F800",3,"E"
"1999/00","147744","F800",3,"E"
"1999/00","147762","F800",3,"E"
"1999/00","147768","F800",3,"E"
"1999/00","147772","F800",3,"E"
"1999/00","147827","F800",2,"E"
"1999/00","147837","F800",3,"E"
"1999/00","147839","F800",3,"E"
"1999/00","147845","F800",2,"E"
"1999/00","147854","F800",3,"E"
"1999/00","147924","F800",2,"E"
"1999/00","147930","F800",3,"E"
"1999/00","147974","F800",3,"E"
"1999/00","147991","F800",3,"E"
"1999/00","148005","F800",3,"E"
"1999/00","148008","G500",3,"E"
"1999/00","148016","G500",3,"E"
"1999/00","148048","G500",2,"ER"
"1999/00","148096","G500",2,"E"
"1999/00","148148","F800",3,"E"
"1999/00","148154","F800",3,"E"
"1999/00","148172","F800",3,"E"
"1999/00","148282","G500",3,"E"
"1999/00","148302","F800",3,"E"
"1999/00","148362","G500",3,"E"
"1999/00","148378","G500",2,"E"
"1999/00","148380","G500",3,"E"
"1999/00","148421","F800",3,"E"
"1999/00","148422","F800",3,"E"
"1999/00","148442","F800",3,"E"
"1999/00","148446","F800",3,"E"
"1999/00","148450","F800",3,"E"
"1999/00","148452","G500",2,"S"
"1999/00","148684","F800",3,"E"
"1999/00","148714","G500",3,"E"
"1999/00","148720","G5R2",2,"E"
"1999/00","148725","F800",3,"E"
"1999/00","148799","F1G5",2,"E"
"1999/00","148805","F800",3,"E"
"1999/00","148808","F800",3,"E"
"1999/00","148819","G500",3,"E"
"1999/00","148896","G500",3,"E"
"1999/00","149418","G500",3,"E"
"1999/00","149429","F800",3,"E"
"1999/00","149431","F800",3,"E"
"1999/00","149973","G500",2,"E"
"1999/00","151679","F800",2,"E"
"1999/00","151748","F800",2,"E"
"1999/00","152088","G500",2,"E"
"1999/00","152109","G500",2,"E"
"1999/00","152146","F800",2,"E"
"1999/00","152196","F800",2,"E"
"1999/00","152231","G500",2,"E"
"1999/00","152338","G5R2",2,"E"
"1999/00","152349","G500",2,"E"
"1999/00","152434","G500",2,"E"
"1999/00","152687","G500",1,"W"
"1999/00","152837","G500",2,"E"
"1999/00","153209","F800",3,"E"
"1999/00","153472","F800",2,"E"
"1999/00","153599","G500",2,"E"
"1999/00","153600","G500",2,"E"
"1999/00","153604","G500",2,"E"
"1999/00","153606","G500",2,"E"
"1999/00","153630","G500",3,"E"
"1999/00","153644","G500",2,"ER"
"1999/00","153645","G500",3,"E"
"1999/00","153654","G500",2,"E"
"1999/00","153685","F800",2,"E"
"1999/00","153754","G500",2,"E"
"1999/00","153948","G500",3,"E"
"1999/00","153992","G500",2,"E"
"1999/00","154114","G500",2,"E"
"1999/00","154119","G500",2,"E"
"1999/00","154140","F800",2,"E"
"1999/00","154158","G500",2,"E"
"1999/00","154185","G500",2,"E"
"1999/00","154187","F800",2,"E"
"1999/00","154199","F800",2,"E"
"1999/00","154208","F800",2,"E"
"1999/00","154210","F800",2,"E"
"1999/00","154216","G500",2,"E"
"1999/00","154225","G500",2,"E"
"1999/00","154248","G500",2,"E"
"1999/00","154262","F800",2,"E"
"1999/00","154279","F800",2,"E"
"1999/00","154296","F800",2,"E"
"1999/00","154309","F800",2,"E"
"1999/00","154312","F800",2,"E"
"1999/00","154317","G500",2,"E"
"1999/00","154325","F800",2,"E"
"1999/00","154326","F800",2,"E"
"1999/00","154330","G500",2,"E"
"1999/00","154340","F800",2,"E"
"1999/00","154342","F800",2,"E"
"1999/00","154361","F800",2,"E"
"1999/00","154388","F800",2,"E"
"1999/00","154402","F800",2,"E"
"1999/00","154413","G500",2,"E"
"1999/00","154416","G500",2,"E"
"1999/00","154426","F800",2,"E"
"1999/00","154437","G500",2,"E"
"1999/00","154443","F800",2,"E"
"1999/00","154453","F800",2,"E"
"1999/00","154454","G500",2,"E"
"1999/00","154465","F800",2,"E"
"1999/00","154468","G500",2,"E"
"1999/00","154472","F800",2,"E"
"1999/00","154477","G500",2,"E"
"1999/00","154485","F800",2,"E"
"1999/00","154486","F800",2,"E"
"1999/00","154501","F800",2,"E"
"1999/00","154558","G500",2,"E"
"1999/00","154633","F800",2,"E"
"1999/00","154655","G500",2,"E"
"1999/00","154671","F800",2,"E"
"1999/00","154674","F800",2,"E"
"1999/00","154720","G500",2,"E"
"1999/00","154739","F800",2,"E"
"1999/00","154744","G500",2,"E"
"1999/00","154748","F800",2,"E"
"1999/00","154753","F800",2,"E"
"1999/00","154773","F800",2,"E"
"1999/00","154810","G500",2,"E"
"1999/00","154830","F800",2,"E"
"1999/00","154833","G500",2,"E"
"1999/00","154851","G500",1,"ER"
"1999/00","154910","F800",2,"E"
"1999/00","154938","G500",2,"E"
"1999/00","154972","F800",2,"E"
"1999/00","154995","G500",2,"E"
"1999/00","155010","G500",2,"E"
"1999/00","155016","G500",1,"ER"
"1999/00","155044","F800",2,"E"
"1999/00","155072","F800",2,"E"
"1999/00","155091","F800",2,"E"
"1999/00","155102","F800",2,"E"
"1999/00","155126","F1G5",2,"E"
"1999/00","155199","F800",2,"W"
"1999/00","155240","F800",2,"E"
"1999/00","155294","F800",2,"E"
"1999/00","155311","F800",2,"E"
"1999/00","155315","F800",2,"E"
"1999/00","155339","F800",2,"E"
"1999/00","155357","F800",2,"E"
"1999/00","155405","R1G5",1,"E"
"1999/00","155441","F800",2,"E"
"1999/00","155442","F800",2,"E"
"1999/00","155476","F800",2,"E"
"1999/00","155480","G500",2,"E"
"1999/00","155524","F800",2,"E"
"1999/00","155572","G500",2,"E"
"1999/00","155588","F800",2,"E"
"1999/00","155603","G500",2,"S"
"1999/00","155643","G500",2,"E"
"1999/00","155680","G500",2,"E"
"1999/00","155718","F800",2,"E"
"1999/00","155925","G500",2,"E"
"1999/00","157196","G500",2,"E"
"1999/00","157275","G500",1,"E"
"1999/00","157404","F800",1,"E"
"1999/00","157407","F800",1,"E"
"1999/00","157439","F800",1,"E"
"1999/00","157482","G500",1,"E"
"1999/00","157483","F800",1,"E"
"1999/00","157486","G500",1,"E"
"1999/00","157497","G500",1,"E"
"1999/00","157504","F800",1,"E"
"1999/00","157507","G500",1,"W"
"1999/00","157508","G500",1,"E"
"1999/00","157527","F800",1,"E"
