"1996/97","140460","GEG101"
"1996/97","140460","GEG102"
"1996/97","140460","GEG103"
"1996/97","140460","GEG104"
"1996/97","140460","GEG105"
"1996/97","140460","GEG106"
"1996/97","140460","GEG107"
"1996/97","140460","GEG108"
"1996/97","140460","GEL101"
"1996/97","140460","GEL102"
"1996/97","140460","GEL103"
"1996/97","140460","GEL104"
"1996/97","140555","GEG101"
"1996/97","140555","GEG102"
"1996/97","140555","GEG103"
"1996/97","140555","GEG104"
"1996/97","140555","GEG105"
"1996/97","140555","GEG106"
"1996/97","140555","GEG107"
"1996/97","140555","GEG108"
"1996/97","140555","GEL101"
"1996/97","140555","GEL102"
"1996/97","140555","GEL103"
"1996/97","140555","GEL104"
"1996/97","140574","GEG101"
"1996/97","140574","GEG102"
"1996/97","140574","GEG103"
"1996/97","140574","GEG104"
"1996/97","140574","GEG105"
"1996/97","140574","GEG106"
"1996/97","140574","GEG107"
"1996/97","140574","GEG108"
"1996/97","140574","GEL101"
"1996/97","140574","GEL102"
"1996/97","140574","GEL103"
"1996/97","140574","GEL104"
"1996/97","140590","GEG101"
"1996/97","140590","GEG102"
"1996/97","140590","GEG103"
"1996/97","140590","GEG104"
"1996/97","140590","GEG105"
"1996/97","140590","GEG106"
"1996/97","140590","GEG107"
"1996/97","140590","GEG108"
"1996/97","140590","GEL101"
"1996/97","140590","GEL103"
"1996/97","140592","GEG101"
"1996/97","140592","GEG102"
"1996/97","140592","GEG103"
"1996/97","140592","GEG104"
"1996/97","140592","GEG105"
"1996/97","140592","GEG106"
"1996/97","140592","GEG107"
"1996/97","140592","GEG108"
"1996/97","140592","GEL101"
"1996/97","140592","GEL102"
"1996/97","140592","GEL103"
"1996/97","140592","GEL104"
"1996/97","140600","BI-101"
"1996/97","140600","BI-102"
"1996/97","140600","BI-103"
"1996/97","140600","BI-105"
"1996/97","140600","GEG101"
"1996/97","140600","GEG102"
"1996/97","140600","GEG103"
"1996/97","140600","GEG104"
"1996/97","140600","GEG105"
"1996/97","140600","GEG106"
"1996/97","140600","GEG107"
"1996/97","140600","GEG108"
"1996/97","140634","GEG101"
"1996/97","140634","GEG102"
"1996/97","140634","GEG103"
"1996/97","140634","GEG104"
"1996/97","140634","GEG105"
"1996/97","140634","GEG106"
"1996/97","140634","GEG107"
"1996/97","140634","GEG108"
"1996/97","140634","GEL101"
"1996/97","140634","GEL102"
"1996/97","140634","GEL103"
"1996/97","140634","GEL104"
"1996/97","140641","GEG101"
"1996/97","140641","GEG102"
"1996/97","140641","GEG103"
"1996/97","140641","GEG104"
"1996/97","140641","GEG105"
"1996/97","140641","GEG106"
"1996/97","140641","GEG107"
"1996/97","140641","GEG108"
"1996/97","140651","GEG101"
"1996/97","140651","GEG102"
"1996/97","140651","GEG103"
"1996/97","140651","GEG104"
"1996/97","140651","GEG105"
"1996/97","140651","GEG106"
"1996/97","140651","GEG107"
"1996/97","140651","GEG108"
"1996/97","140665","GEG101"
"1996/97","140665","GEG102"
"1996/97","140665","GEG103"
"1996/97","140665","GEG104"
"1996/97","140665","GEG105"
"1996/97","140665","GEG106"
"1996/97","140665","GEG107"
"1996/97","140665","GEG108"
"1996/97","140665","GEL101"
"1996/97","140665","GEL103"
"1996/97","140670","GEG101"
"1996/97","140670","GEG102"
"1996/97","140670","GEG103"
"1996/97","140670","GEG104"
"1996/97","140670","GEG105"
"1996/97","140670","GEG106"
"1996/97","140670","GEG107"
"1996/97","140670","GEG108"
"1996/97","140670","MAM131"
"1996/97","140670","MAM133"
"1996/97","140670","MAM134"
"1996/97","140677","GEG101"
"1996/97","140677","GEG102"
"1996/97","140677","GEG103"
"1996/97","140677","GEG104"
"1996/97","140677","GEG105"
"1996/97","140677","GEG106"
"1996/97","140677","GEG107"
"1996/97","140677","GEG108"
"1996/97","140694","CH-101"
"1996/97","140694","CH-102"
"1996/97","140694","CH-103"
"1996/97","140694","CH-104"
"1996/97","140694","CS-111"
"1996/97","140694","CS-113"
"1996/97","140694","CS-121"
"1996/97","140694","CS-122"
"1996/97","140700","GEG101"
"1996/97","140700","GEG102"
"1996/97","140700","GEG103"
"1996/97","140700","GEG104"
"1996/97","140700","GEG105"
"1996/97","140700","GEG106"
"1996/97","140700","GEG107"
"1996/97","140700","GEG108"
"1996/97","140700","MU-101"
"1996/97","140700","MU-102"
"1996/97","140700","MU-103"
"1996/97","140700","MU-104"
"1996/97","140715","GEG101"
"1996/97","140715","GEG102"
"1996/97","140715","GEG103"
"1996/97","140715","GEG104"
"1996/97","140715","GEG105"
"1996/97","140715","GEG106"
"1996/97","140715","GEG107"
"1996/97","140715","GEG108"
"1996/97","140715","GEL101"
"1996/97","140715","GEL102"
"1996/97","140715","GEL103"
"1996/97","140715","GEL104"
"1996/97","140720","GEG101"
"1996/97","140720","GEG102"
"1996/97","140720","GEG103"
"1996/97","140720","GEG104"
"1996/97","140720","GEG105"
"1996/97","140720","GEG106"
"1996/97","140720","GEG107"
"1996/97","140720","GEG108"
"1996/97","140720","GEL101"
"1996/97","140720","GEL102"
"1996/97","140720","GEL103"
"1996/97","140720","GEL104"
"1996/97","140747","GEG101"
"1996/97","140747","GEG102"
"1996/97","140747","GEG103"
"1996/97","140747","GEG104"
"1996/97","140747","GEG105"
"1996/97","140747","GEG106"
"1996/97","140747","GEG107"
"1996/97","140747","GEG108"
"1996/97","140747","GEL101"
"1996/97","140747","GEL102"
"1996/97","140747","GEL103"
"1996/97","140747","GEL104"
"1996/97","140760","GEG101"
"1996/97","140760","GEG102"
"1996/97","140760","GEG103"
"1996/97","140760","GEG104"
"1996/97","140760","GEG105"
